Script Name,Operator Chain
script_10506,{ee.Geometry.Point||ee.Geometry.Polygon}->ee.Date.fromYMD->ee.List->ee.List->independents.length->ee.List->alldependents->dependents.length->independents.cat->ee.Image.constant.float.rename->ee.Array->ee.Number->U.multiply.divide.cos.multiply.add->Lambda.multiply.multiply.add.divide->ee.List.sequence->ee.List->ee.List->ee.ImageCollection->ee.ImageCollection.filterDate.filterBounds.filterMetadata->Map.centerObject->ee.Number.divide.sqrt->ee.ImageCollection.filterDate.filterBounds.filterMetadata.map.map.map->l8surf.map.map.map.merge->ee.List->ee.List->iter.iterate->ee.ImageCollection->print->fittedLandsat.map->weightedcollection.merge.select.reduce->dctcomposition.select.arrayFlatten.multiply.short->Export.image.toDrive->fittedLandsat.map->weightedcollection.merge.select.reduce->dctcomposition.select.arrayFlatten.multiply.short->Map.addLayer->Export.image.toDrive->ee.Date.fromYMD->targetdate1.getFraction->fractionyear.add.multiply->ee.List->dctcomposition.select.matrixTranspose.matrixMultiply.float.arrayProject.arrayFlatten->Export.image.toDrive
script_105812,{ee.Geometry.Point||ee.Geometry.Point||ee.Geometry.Point||ee.Geometry.Point||ee.Geometry.Point||ee.Geometry.Point}->ee.ImageCollection->l8.filterBounds->spatialFiltered.filterDate->temporalFiltered.sort->sorted.toList->ee.Image->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->scene.select->ee.Feature->ee.Feature->ee.Feature->ee.Feature->ee.Feature->ee.FeatureCollection->Map.addLayer->ui.Chart.image.regions->spectralChart.setChartType->spectralChart.setOptions->print
script_105970,{ee.FeatureCollection||ee.ImageCollection||ee.ImageCollection}->Map.centerObject->Map.addLayer->addPanel->showSelectRawImage->exportImageToDrive->exportTableToDrive->otsu->calcWater->calcValidPixel->rmL8Cloud->scaleL8Image->L8NDWI->scaleS2Image->rmS2Cloud->S2NDWI->processL8Collection->processS2Collection->main->main
script_106414,ee.Geometry.Point->{ee.FeatureCollection||aoi.filterBounds}->Map.centerObject->ee.Image->ee.Image->ee.Image->Map.addLayer->ee.Image->map17.subtract->map19.subtract->map20.subtract->Map.addLayer->Map.addLayer->Map.addLayer->ee.Image.pixelArea.addBands.reduceRegion
script_106420,ee.Geometry.Point->{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||aoi.filterBounds}->maskL8sr->ee.ImageCollection.filterMetadata.filterDate.filterBounds.map.median->print->cc2019.normalizedDifference.rename->cc2019.normalizedDifference.rename->cc2019.normalizedDifference.rename->table.merge.merge->cc2019.select.sampleRegions->training.randomColumn->withRandom.filter->withRandom.filter->ee.Classifier.libsvm.train->cc2019.select.classify->testingPartition.classify->test.errorMatrix->print->print->print->Map.centerObject->Map.addLayer->ee.ImageCollection.filterMetadata.select.filterDate.filterBounds->sat.mosaic->Map.addLayer->Map.addLayer->Map.addLayer->class_img.clip->Export.image.toAsset
script_106508,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.Image}->countries.filter->ina_kab.filter->ina_prov.filter->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject->dataset.clip.select->Map.addLayer->dataset.clip.select->loss.multiply->gain.multiply->areaLoss.reduceRegion->print->areaGain.reduceRegion->print->dataset.select->lossImage.multiply->dataset.select->lossAreaImage.addBands.reduceRegion->print->ee.List.map->ee.Dictionary->print->ui.Chart.array.values.setChartType.setOptions->print
script_106675,{geometry2||ee.ImageCollection||ee.Feature||ee.Feature||geometry||ee.FeatureCollection||ee.FeatureCollection}->myPoly.reduceToImage.rename->ee.ImageCollection.filterBounds.filter.filterDate.select.map.map.map.map.map.map.map->ui.Chart.image.seriesByRegion->print->print->Export.table.toDrive
script_1067,{ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection||ee.FeatureCollection}->table.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge.merge->Map.addLayer->print->Export.table.toAsset->Export.table.toDrive
script_106810,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106833,ee.Geometry.Point->ee.Geometry.Polygon->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_106834,ee.Geometry.Point->ee.Geometry.Polygon->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->ee.Geometry.Rectangle->Export.image.toDrive
script_106835,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106836,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106837,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106838,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106839,{}->today->ee.Date->print->{ee.Date||ee.Date}->{ee.Date||ee.Date}->toNatural->toDB->ee.ImageCollection.filterBounds->print->ee.Image->latestImage.get->print->print->print->latestImage.id->{ee.Number||ee.Number||ee.Number}->ee.Image->print->print->sentinel1.toList.map->ee.Date->print->latestImage.get->print->latestImage.propertyNames->sentinel1.filter.filter.select.filterDate.min->sentinel1.filter.filter.select.filterDate.min->lastmonth.select->print->sentinel1.filter.filter.select.filterDate.min->sentinel1.filter.filter.select.filterDate.min->sentinel1.filter.filter.select.filterDate.min->flvv.focal_median->flvh.focal_median->lmvv.focal_median->vv_dry.focal_median->vh_dry.focal_median->lastyearImg.focal_median->vv_smoothed.divide->ee.Image.cat->vh_smoothed.divide.multiply->ee.Image.cat->latestImage.select.rename->vv_smoothed.lt->vh_smoothed.lt->floodvv_img.or->lmvv.lt->vv_dry.lt->vh_dry.lt->River.or->lastyearImg.lt->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->ui.Chart.image.histogram.setSeriesNames.setOptions->print->print->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_106861,{ee.Geometry.Polygon||ee.Geometry.Point}->ee.ImageCollection.filterDate.filterBounds.filter->ee.Image.clip->Map.addLayer->Map.centerObject->img.normalizedDifference.rename->Map.addLayer->require->AOI->LandsatLST.collection->Landsat8Coll.first.clip.subtract->Map.addLayer->AOI->LandsatLST.collection->Landsat8Coll.select.map->AOI->LandsatLST.collection->Landsat5Coll.select.map->Landsat5Coll.merge->ui.Chart.image.seriesByRegion.setOptions->print
script_106897,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106898,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106899,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106917,{ee.ImageCollection||ee.FeatureCollection}->sentinel2.filterBounds.filterDate.sort.map.mosaic.clip->sentinel2.filterDate.filterBounds.sort.map.mosaic.clip->image_dry.normalizedDifference->image_wet.normalizedDifference->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject
script_106918,ee.Geometry.Polygon->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel2.filterBounds.filterDate.sort.map.mosaic.clip->sentinel2.filterDate.filterBounds.sort.map.mosaic.clip->image_dry.normalizedDifference->image_wet.normalizedDifference->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject
script_106919,ee.Geometry.Polygon->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel2.filterBounds.filterDate.sort.map.mosaic.clip->sentinel2.filterDate.filterBounds.sort.map.mosaic.clip->image_dry.normalizedDifference->image_wet.normalizedDifference->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject
script_106930,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106931,ee.Geometry.Rectangle->ee.Geometry.Point->ee.Geometry.Polygon->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive
script_106949,{ee.ImageCollection||ee.FeatureCollection}->sentinel2.filterBounds.filterDate.sort.map.mosaic.clip->sentinel2.filterDate.filterBounds.sort.map.mosaic.clip->image_dry.normalizedDifference->image_wet.normalizedDifference->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Map.centerObject
script_106950,ee.Geometry.Point->ee.Geometry.Polygon->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer
script_106959,ee.Geometry.Rectangle->ee.Geometry.Point->Map.addLayer->Map.centerObject->{ee.ImageCollection||ee.FeatureCollection}->sentinel1.filterBounds.filterDate.filter.select.map.mosaic.clip->sentinel1.filterDate.filterBounds.filter.select.map.mosaic.clip->wet.focal_median->dry.focal_median->dr.lt->wt.lt->print->print->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer->Map.addLayer->Export.image.toDrive->print
script_106970,ee.ImageCollection->leh_layer->{ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection}->ee.Date.fromYMD->ee.Date.fromYMD->l8.filterDate.map->MOD16.filterDate.select->ee.List.sequence->ee.ImageCollection.fromImages->print->ui.Chart.image.series->print->ui.Chart.image.series->ET_chart.setOptions->print->Map.setCenter
script_106973,{ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection}->ee.Date.fromYMD->ee.Date.fromYMD->leh_layer->MOD16.filterDate.select->ee.List.sequence->ee.ImageCollection.fromImages->print->ui.Chart.image.series->ET_chart.setOptions->print->Map.setCenter
script_106977,{ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection}->ee.Date.fromYMD->ee.Date.fromYMD->leh_layer->MOD16.filterDate.select->ee.List.sequence->ee.ImageCollection.fromImages->print->ui.Chart.image.series->ET_chart.setOptions->print->Map.setCenter
script_106980,ee.ImageCollection->leh_layer->{ee.ImageCollection||ee.ImageCollection||ee.FeatureCollection}->ee.Date.fromYMD->ee.Date.fromYMD->l8.filterDate.map->MOD16.filterDate.select->ee.List.sequence->ee.ImageCollection.fromImages->print->ui.Chart.image.series->print->ui.Chart.image.series->ET_chart.setOptions->print->Map.setCenter
script_107161,ee.FeatureCollection->ee.FeatureCollection->ee.Image.select.rename->ee.Image.select.rename->tc_2015.addBands->tc_composite.expression.rename->CM_tc.reduceRegion.toImage.Mask->CM_tc.divide.rename->ncm_tc.select.sampleRegions->all_samples.filter->all_samples.filter->{all_samples}->ee.FeatureCollection->{ee.Array||ee.Array||X.slice.subtract||Y.slice.add||Xk_m_Xkm1.multiply.multiply.reduce.abs.toList.get}->print->print->ROC.sort.first.get.aside->ee.Image.Mask->ee.Image.where.clip_boundary->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer
script_107163,ee.FeatureCollection->ee.FeatureCollection->ee.Image.select.rename->ee.Image.select.rename->ti_2015.addBands->ti_composite.expression.rename->CM_ti.reduceRegion->print->CM_ti.divide.rename->ncm_ti.select.sampleRegions->all_samples.filter->all_samples.filter->{all_samples}->ee.FeatureCollection->{ee.Array||ee.Array||X.slice.subtract||Y.slice.add||Xk_m_Xkm1.multiply.multiply.reduce.abs.toList.get}->print->print->ROC.sort.first.get.aside->ncm_ti.remap->Map.centerObject->Map.addLayer->Map.addLayer->Map.addLayer
script_107166,ee.Image.normalizedDifference.rename->Map.addLayer->agri.merge->print->print->{combined}->ee.FeatureCollection->{ee.Array||ee.Array||X.slice.subtract||Y.slice.add||Xk_m_Xkm1.multiply.multiply.reduce.abs.toList.get}->print->print->ROC.sort.first.get.aside
script_107193,require->LokSur_WRI.size.getInfo->print->ee.FeatureCollection->ee.ImageCollection.filterDate.filterBounds.map.map->S2_2019.qualityMosaic.clip->{Komp_S2_19.select||Komp_S2_19.select.set.set}->print->Map.centerObject->Map.addLayer->Map.addLayer->ee.FeatureCollection->Komp_S2_Idx.multiply.add.toByte->Komp_S2_19.multiply.toInt16->Export.image.toDrive->Export.image.toDrive->Export.image.toAsset->Export.image.toAsset->ee.FeatureCollection.map->ee.FeatureCollection.map->print->print->Export.table.toDrive->Export.table.toDrive->ui.Chart.image.seriesByRegion->Mean_Idx.setChartType->Mean_Idx.setOptions->print->ui.Chart.image.seriesByRegion->Std_Idx.setChartType->Std_Idx.setOptions->print->ui.Chart.image.regions.setChartType.setOptions->print->ui.Chart.image.regions.setChartType.setOptions->print->ui.Chart.image.regions.setChartType.setOptions->print->ui.Chart.image.regions.setChartType.setOptions->print
script_107258,{ee.ImageCollection||ee.FeatureCollection||ee.FeatureCollection}->ee.FeatureCollection->ee.Date.fromYMD->ee.Date.fromYMD->mod11.filterDate.sort.filterBounds.select->temp.map->Map.addLayer->Map.centerObject->ui.Chart.image.seriesByRegion.setOptions->print
script_107463,ee.FeatureCollection->pakistan.filter->Map.addLayer->ee.FeatureCollection.filterBounds->points.filter->points.filter->ee.ImageCollection.filterDate->ee.Image->Map.centerObject->ee.Number.pow.int->ee.Number.pow.int->cloudyImage.select->maskS2clouds->s2collection.filterBounds.map->cloudMasked.median.select->Map.addLayer->median.sampleRegions->median.bandNames->ee.Classifier.amnhMaxent.train->print->classifier.explain->print->ee.Feature->ui.Chart.feature.byProperty.setChartType.setOptions->print->median.classify->Map.addLayer->Map.addLayer->Map.addLayer->species.merge->print->print->{combined}->ee.FeatureCollection->{ee.Array||ee.Array||X.slice.subtract||Y.slice.add||Xk_m_Xkm1.multiply.multiply.reduce.abs.toList.get}->print->print->ROC.sort.first.get.aside->ui.Panel->ui.Label->legend.add->ee.Image.pixelLonLat.select->lon.multiply.add->gradient.visualize->ui.Panel->legend.add->ui.Thumbnail->legend.add->ui.Panel->legend.add->Map.add
script_107653,table->{ee.ImageCollection||ee.ImageCollection||ee.ImageCollection}->Map.centerObject->require->cloudfree_mod09a1->ee.Date->ee.Date->ee.List.sequence.map.map->print->cal_mndwi->MOD09A1.filterDate.filterBounds.map.mean.clip->cal_mndwi.lt->GetIMG->DateRG.map->pca_model->ee.ImageCollection.map.select->normlizedPCA1->PCA1_result.map->DateRG.map->RSEI.toList.zip->setSystime->zipRSEI.map->Map.addLayer->ui.Chart.image.seriesByRegion.setOptions->print->Export.image.toDrive
